newsdate,twcount,title,href
2015-01-09 00:00:00,6,IŞİD’den sonra El Kaide de katliamı üstlendi,http://nediyor.com/2015/01/09/isidden-sonra-el-kaide-de-katliami-ustlendi/
2015-01-09 00:00:00,3,TEOG sonuçları açıklandı,http://nediyor.com/2015/01/09/teog-sonuclari-aciklandi/
2015-01-09 00:00:00,7,Kaplan’ın karikatüre “zulüm” nitelemesi gündem oldu,http://nediyor.com/2015/01/09/kaplanin-karikature-zulum-nitelemesi-gundem-oldu/
2015-01-09 00:00:00,4,Taraf: “AK Parti listeleri AK Saray’da hazırlanıyor”,http://nediyor.com/2015/01/09/taraf-ak-parti-listeleri-ak-sarayda-hazirlaniyor/
2015-01-09 00:00:00,25,Hollande: “Bu fanatiklerin İslam ile ilgisi yok”,http://nediyor.com/2015/01/09/hollande-bu-fanatiklerin-islam-ile-ilgisi-yok/
2015-01-09 00:00:00,5,Saldırılar Fransa’da idam cezasını gündeme getirdi,http://nediyor.com/2015/01/09/saldirilar-fransada-idam-cezasini-gundeme-getirdi/
2015-01-09 00:00:00,6,Batı Avrupalı liderler pazar günü Paris’e gidiyor,http://nediyor.com/2015/01/09/bati-avrupali-liderler-pazar-gunu-parise-gidiyor/
2015-01-09 00:00:00,8,"Arınç: “Lezbiyenler, biseksüeller ve translar Demirtaş’a oy verdi”",http://nediyor.com/2015/01/09/arinc-lezbiyenler-biseksueller-ve-translar-demirtasa-oy-verdi/
2015-01-09 00:00:00,5,Fransa’da kuyumcu soygunu korkuttu,http://nediyor.com/2015/01/09/fransada-kuyumcu-soygunu-korkuttu/
2015-01-09 00:00:00,10,İstanbul’da AVM’ye bombalı saldırı son anda önlendi,http://nediyor.com/2015/01/09/istanbulda-avmye-bombali-saldiri-son-anda-onlendi/
2015-01-09 00:00:00,37,Fransa’daki saldırılar “İslam ve terör” tartışması yarattı,http://nediyor.com/2015/01/09/fransadaki-saldirilar-islam-ve-teror-tartismasi-yaratti/
2015-01-09 00:00:00,48,Eş zamanlı operasyonlar: 3 terörist ve 4 rehine öldü,http://nediyor.com/2015/01/09/es-zamanli-operasyonlar-3-terorist-ve-4-rehine-oldu/
2015-01-09 00:00:00,11,DHKP-C: “Sultanahmet’i yanlışlıkla üstlendik”,http://nediyor.com/2015/01/09/dhkp-c-sultanahmeti-yanlislikla-ustlendik/
2015-01-09 00:00:00,14,Press TV: “IŞİD Paris saldırısını üstlendi; ABD’yi uyardı”,http://nediyor.com/2015/01/09/press-tv-isid-paris-saldirisini-ustlendi-abdyi-uyardi/
2015-01-09 00:00:00,4,CHP’li Aksünger: “Barış Güler’in dai­resinin kirası 40 bin do­lar”,http://nediyor.com/2015/01/09/chpli-aksunger-baris-gulerin-dai%c2%adresinin-kirasi-40-bin-do%c2%adlar/
2015-01-09 00:00:00,5,Fransız İçişleri’nden Eyfel açıklaması: “Yanlış alarm”,http://nediyor.com/2015/01/09/fransiz-icislerinden-eyfel-aciklamasi-yanlis-alarm/
2015-01-09 00:00:00,6,AK Partili üyelerin “Yüce Divan’a ret” gerekçeleri,http://nediyor.com/2015/01/09/ak-partili-uyelerin-yuce-divana-ret-gerekceleri/
2015-01-09 00:00:00,5,Yalçın: “Erdoğan’a Başbakanlık yolunu seks kaseti mi açtı?”,http://nediyor.com/2015/01/09/yalcin-erdogana-basbakanlik-yolunu-seks-kaseti-mi-acti/
2015-01-09 00:00:00,26,Paris’te bir markette yeni rehine eylemi,http://nediyor.com/2015/01/09/pariste-bir-markette-yeni-rehine-eylemi/
2015-01-09 00:00:00,5,AYM’den askeri casusluk davasında hak ihlali kararı,http://nediyor.com/2015/01/09/aymden-askeri-casusluk-davasinda-hak-ihlali-karari/
2015-01-09 00:00:00,8,Kazaz: “Paris saldırısının amacı İslamofobiyi hortlatmak”,http://nediyor.com/2015/01/09/kazaz-paris-saldirisinin-amaci-islamofobiyi-hortlatmak/
2015-01-09 00:00:00,4,Bekaroğlu’nun refleksi gündemde,http://nediyor.com/2015/01/09/bekaroglunun-refleksi-gundemde/
2015-01-09 00:00:00,7,Taksim Meydanı’nda Charlie Hebdo’yu yırttılar,http://nediyor.com/2015/01/09/taksim-meydaninda-charlie-hebdoyu-yirttilar/
2015-01-09 00:00:00,53,Charlie Hebdo saldırganları kıstırıldı; rehineler var,http://nediyor.com/2015/01/09/charlie-hebdo-saldirganlari-kistirildi-rehineler-var/
2015-01-09 00:00:00,14,Cemal Süreya anılıyor,http://nediyor.com/2015/01/09/cemal-sureya-aniliyor/
2015-01-09 00:00:00,6,Paris’in kuzeyinde ev ev saldırgan avı,http://nediyor.com/2015/01/09/parisin-kuzeyinde-ev-ev-saldirgan-avi/
2015-01-09 00:00:00,5,ABD’de eski valiye rüşvetten 2 yıl hapis,http://nediyor.com/2015/01/09/abdde-eski-valiye-rusvetten-2-yil-hapis/
2015-01-09 00:00:00,8,LeMan’a uyarı: “Charlie Hebdo saldırısından ders çıkar”,http://nediyor.com/2015/01/09/lemana-uyari-charlie-hebdo-saldirisindan-ders-cikar/
2015-01-09 00:00:00,9,Paris’teki 3′lü cinayetin üzerinden 2 yıl geçti,http://nediyor.com/2015/01/09/paristeki-3lu-cinayetin-uzerinden-2-yil-gecti/
2015-01-09 00:00:00,5,Eyfel Kulesi milli yas kapsamında karanlığa gömüldü,http://nediyor.com/2015/01/09/eyfel-kulesi-milli-yas-kapsaminda-karanliga-gomuldu/
2015-01-09 00:00:00,12,İstanbul’da 3 günün ardından öğrenciler ders başı yaptı,http://nediyor.com/2015/01/09/istanbulda-3-gunun-ardindan-ogrenciler-ders-basi-yapti/
2015-01-08 00:00:00,20,CNN Türk’te Charlie Hebdo saldırısı tartışıldı,http://nediyor.com/2015/01/08/cnn-turkte-charlie-hebdo-saldirisi-tartisildi/
2015-01-08 00:00:00,9,“Katliamın failleri bir evde kıstırıldı” iddiası,http://nediyor.com/2015/01/08/katliamin-failleri-bir-evde-kistirildi-iddiasi/
2015-01-08 00:00:00,3,Gaziantep’te 4.6 büyüklüğünde deprem,http://nediyor.com/2015/01/08/gaziantepte-4-6-buyuklugunde-deprem/
2015-01-08 00:00:00,3,AK Partili Metiner’i eleştiren din görevlisine soruşturma baskısı,http://nediyor.com/2015/01/08/ak-partili-metineri-elestiren-din-gorevlisine-sorusturma-baskisi/
2015-01-08 00:00:00,10,Taksim’de Charlie Hebdo saldırısı protesto edildi,http://nediyor.com/2015/01/08/taksimde-charlie-hebdo-saldirisi-protesto-edildi/
2015-01-08 00:00:00,15,“Saldırganların kimlikleri arabadan çıktı” detayı,http://nediyor.com/2015/01/08/saldirganlarin-kimlikleri-arabadan-cikti-detayi/
2015-01-08 00:00:00,36,Boko Haram’ın saldırısında ölü sayısı 2 bini aştı,http://nediyor.com/2015/01/08/boko-haramin-saldirisinda-olu-sayisi-2-bini-asti/
2015-01-08 00:00:00,10,Charlie Hebdo’dan “yayına devam” kararı,http://nediyor.com/2015/01/08/charlie-hebdodan-yayina-devam-karari/
2015-01-08 00:00:00,8,Bakan Canikli: “Türkiye’de benzer saldırılar beklenebilir”,http://nediyor.com/2015/01/08/bakan-canikli-turkiyede-benzer-saldirilar-beklenebilir/
2015-01-08 00:00:00,5,Komisyon haberlerini yayınlayan kanallara ceza,http://nediyor.com/2015/01/08/komisyon-haberlerini-yayinlayan-kanallara-ceza/
2015-01-08 00:00:00,3,Ümit Kurt soruşturmasında gizlilik kararı,http://nediyor.com/2015/01/08/umit-kurt-sorusturmasinda-gizlilik-karari/
2015-01-08 00:00:00,12,Memecan Fransa’da katledilen meslektaşlarını çizdi,http://nediyor.com/2015/01/08/memecan-fransada-katledilen-meslektaslarini-cizdi/
2015-01-08 00:00:00,6,Ankara’da cuma günü de okullar tatil edildi,http://nediyor.com/2015/01/08/ankarada-cuma-gunu-de-okullar-tatil-edildi/
2015-01-08 00:00:00,6,Fransız gazetesi: “Kaldırımda öldürülen polis müslümandı”,http://nediyor.com/2015/01/08/fransiz-gazetesi-kaldirimda-oldurulen-polis-muslumandi/
2015-01-08 00:00:00,5,Diyanet’ten dövme fetvası,http://nediyor.com/2015/01/08/diyanetten-dovme-fetvasi/
2015-01-08 00:00:00,5,İstanbul Fransız Konsolosluğu önünde “Paris saldırısı” kınandı,http://nediyor.com/2015/01/08/istanbul-fransiz-konsoloslugu-onunde-paris-saldirisi-kinandi/
2015-01-08 00:00:00,13,Fransa’da iki cami hedef alındı,http://nediyor.com/2015/01/08/fransada-iki-cami-hedef-alindi/
2015-01-08 00:00:00,6,Kadri Gürsel: “Fransa’nın Madımak’ı”,http://nediyor.com/2015/01/08/kadri-gursel-fransanin-madimaki/
2015-01-08 00:00:00,44,Kılıçdaroğlu’na ayakkabı fırlatıldı,http://nediyor.com/2015/01/08/kilicdarogluna-ayakkabi-firlatildi/
2015-01-08 00:00:00,23,Başbakan: “Doğum yapan anneye ilk altın devletten”,http://nediyor.com/2015/01/08/basbakan-dogum-yapan-anneye-ilk-altin-devletten/
2015-01-08 00:00:00,30,Sultanahmet saldırganının kimliği tespit edildi,http://nediyor.com/2015/01/08/sultanahmet-saldirganinin-kimligi-tespit-edildi/
2015-01-08 00:00:00,5,Paris’te yeni saldırı: 1 polis öldü,http://nediyor.com/2015/01/08/pariste-yeni-saldiri-1-polis-oldu/
2015-01-08 00:00:00,29,Diyanet: “İslam’a doğrudan bir saldırı”,http://nediyor.com/2015/01/08/diyanet-islama-dogrudan-bir-saldiri/
2015-01-08 00:00:00,8,Barlas: “Fransa Ortadoğu’yu karıştırmanın bedelini ödüyor”,http://nediyor.com/2015/01/08/barlas-fransa-ortadoguyu-karistirmanin-bedelini-oduyor/
2015-01-08 00:00:00,14,Nuray Mert: “Müslümanlar kanatsız melekler değil”,http://nediyor.com/2015/01/08/nuray-mert-muslumanlar-kanatsiz-melekler-degil/
2015-01-08 00:00:00,40,Charlie Hebdo saldırganlarından biri teslim oldu; 7 de gözaltı var,http://nediyor.com/2015/01/08/charlie-hebdo-saldirganlarindan-biri-teslim-oldu-7-de-gozalti-var/
2015-01-08 00:00:00,33,Gazeteci Metin Göktepe anıldı,http://nediyor.com/2015/01/08/gazeteci-metin-goktepe-anildi/
2015-01-07 00:00:00,6,Cizre’de polise roketli saldırı: 2 yaralı,http://nediyor.com/2015/01/07/cizrede-polise-roketli-saldiri-2-yarali/
2015-01-07 00:00:00,17,Charlie Hebdo saldırganları hakkında ilk detaylar,http://nediyor.com/2015/01/07/charlie-hebdo-saldirganlari-hakkinda-ilk-detaylar/
2015-01-07 00:00:00,11,CNN Türk’te Paris katliamı tartışıldı,http://nediyor.com/2015/01/07/cnn-turkte-paris-katliami-tartisildi/
2015-01-07 00:00:00,22,İstanbul Valiliği’nden geri adım: “Okullar bir gün daha tatil”,http://nediyor.com/2015/01/07/istanbul-valiliginden-geri-adim-okullar-bir-gun-daha-tatil/
2015-01-07 00:00:00,3,Star gazetesi Eser Karakaş’la yollarını ayırdı,http://nediyor.com/2015/01/07/star-gazetesi-eser-karakasla-yollarini-ayirdi/
2015-01-07 00:00:00,13,Hollande: “İfade ve basın özgürlüğüne yapılan bir saldırı”,http://nediyor.com/2015/01/07/hollande-ifade-ve-basin-ozgurlugune-yapilan-bir-saldiri/
2015-01-07 00:00:00,4,Müzeyyen Senar yaşlı bakımevine yerleştirildi,http://nediyor.com/2015/01/07/muzeyyen-senar-yasli-bakimevine-yerlestirildi/
2015-01-07 00:00:00,12,Davutoğlu: “Saldırının islam dini ile ilgisi yok”,http://nediyor.com/2015/01/07/davutoglu-saldirinin-islam-dini-ile-ilgisi-yok/
2015-01-07 00:00:00,25,Öldürülen yayın yönetmeni: “Dimdik ölmeyi tercih ederim”,http://nediyor.com/2015/01/07/oldurulen-yayin-yonetmeni-dimdik-olmeyi-tercih-ederim/
2015-01-07 00:00:00,11,Fransa’da kitlesel protesto gösterileri,http://nediyor.com/2015/01/07/fransada-kitlesel-protesto-gosterileri/
2015-01-07 00:00:00,23,İstanbul Valiliği: “Yarın okullar açık”,http://nediyor.com/2015/01/07/istanbul-valiligi-yarin-okullar-acik/
2015-01-07 00:00:00,3,“Saldırganlar Fransızca konuştu” ayrıntısı,http://nediyor.com/2015/01/07/saldirganlar-fransizca-konustu-ayrintisi/
2015-01-07 00:00:00,4,Katliama Dışişleri Bakanlığı’ndan kınama,http://nediyor.com/2015/01/07/katliama-disisleri-bakanligindan-kinama/
2015-01-07 00:00:00,71,“Katliam İslamofobi’yi arttıracak” endişesi,http://nediyor.com/2015/01/07/katliam-islamofobiyi-arttiracak-endisesi/
2015-01-07 00:00:00,9,Yemen’de bombalı saldırı: 35 ölü,http://nediyor.com/2015/01/07/yemende-bombali-saldiri-35-olu/
2015-01-07 00:00:00,106,Charlie Hebdo saldırısına tepkiler yağıyor,http://nediyor.com/2015/01/07/charlie-hebdo-saldirisina-tepkiler-yagiyor/
2015-01-07 00:00:00,4,ÖDP lideri Taş: “Türkiye’de ‘devrimci ilahiyat’ gerek”,http://nediyor.com/2015/01/07/odp-lideri-tas-turkiyede-devrimci-ilahiyat-gerek/
2015-01-07 00:00:00,24,Fransa en önemli karikatüristlerini kaybetti,http://nediyor.com/2015/01/07/fransa-en-onemli-karikaturistlerini-kaybetti/
2015-01-07 00:00:00,17,Hukuk Fakültesi dekanı Erdoğan’ın elini öpmeye çalıştı,http://nediyor.com/2015/01/07/hukuk-fakultesi-dekani-erdoganin-elini-opmeye-calisti/
2015-01-07 00:00:00,13,Çelik: “Paris’teki son derece profesyonel bir eylem”,http://nediyor.com/2015/01/07/celik-paristeki-son-derece-profesyonel-bir-eylem/
2015-01-07 00:00:00,8,Fatih Terim meslektaşlarına sert çıktı,http://nediyor.com/2015/01/07/fatih-terim-meslektaslarina-sert-cikti/
2015-01-07 00:00:00,138,Fransa’da karikatür katliamı: 12 ölü,http://nediyor.com/2015/01/07/fransada-karikatur-katliami-12-olu/
2015-01-07 00:00:00,9,Sultanahmet saldırısında “Elif Sultan Kalsen” bilmecesi,http://nediyor.com/2015/01/07/sultanahmet-saldirisinda-elif-sultan-kalsen-bilmecesi/
2015-01-07 00:00:00,4,TSK Erdoğan’a uydu; IŞİD yerine DEAŞ’i kullandı,http://nediyor.com/2015/01/07/tsk-erdogana-uydu-isid-yerine-deasi-kullandi/
2015-01-07 00:00:00,35,Cumhurbaşkanı Erdoğan: “Kampüs yerine külliye diyelim”,http://nediyor.com/2015/01/07/cumhurbaskani-erdogan-kampus-yerine-kulliye-diyelim/
2015-01-07 00:00:00,6,Şehit polis atanamayan fizik öğretmeni çıktı,http://nediyor.com/2015/01/07/sehit-polis-atanamayan-fizik-ogretmeni-cikti/
2015-01-07 00:00:00,13,Köylü’den tape imha yöntemi: “CD’leri kırarız”,http://nediyor.com/2015/01/07/koyluden-tape-imha-yontemi-cdleri-kirariz/
2015-01-07 00:00:00,4,Son MASAK raporu: “Mal varlıkları kazançla ters orantılı”,http://nediyor.com/2015/01/07/son-masak-raporu-mal-varliklari-kazancla-ters-orantili/
2015-01-07 00:00:00,18,Komisyon’un Yüce Divan kararı gündemden düşmüyor,http://nediyor.com/2015/01/07/komisyonun-yuce-divan-karari-gundemden-dusmuyor/
2015-01-07 00:00:00,23,Sultanahmet’teki saldırıyı DHKP-C üstlendi,http://nediyor.com/2015/01/07/sultanahmetteki-saldiriyi-dhkp-c-ustlendi/
2015-01-07 00:00:00,53,Yurtta ağır kış şartları etkili oluyor,http://nediyor.com/2015/01/07/yurtta-agir-kis-sartlari-etkili-oluyor/
2015-01-07 00:00:00,6,Saldırıyı “paralel”e bağlayan program gündem yarattı,http://nediyor.com/2015/01/07/saldiriyi-paralele-baglayan-program-gundem-yaratti/
2015-01-06 00:00:00,7,Ilıcak’ın Sultanahmet saldırısı yorumu tepki topladı,http://nediyor.com/2015/01/06/ilicakin-sultanahmet-saldirisi-yorumu-tepki-topladi/
2015-01-06 00:00:00,8,CNN Türk’te “Yüce Divan’a gerek yok” kararı tartışıldı,http://nediyor.com/2015/01/06/cnn-turkte-yuce-divana-gerek-yok-karari-tartisildi/
2015-01-06 00:00:00,36,Cizre’de 14 yaşındaki çocuk yaşamını yitirdi,http://nediyor.com/2015/01/06/cizrede-14-yasindaki-cocuk-yasamini-yitirdi/
2015-01-06 00:00:00,20,İstanbul’da kar tatili bir gün daha uzatıldı,http://nediyor.com/2015/01/06/istanbulda-kar-tatili-bir-gun-daha-uzatildi/
2015-01-06 00:00:00,4,Zaman gazetesi mizah dergisi çıkaracak,http://nediyor.com/2015/01/06/zaman-gazetesi-mizah-dergisi-cikaracak/
2015-01-06 00:00:00,48,Sultanahmet’te polise saldırı: 1 şehit 1 yaralı,http://nediyor.com/2015/01/06/sultanahmette-polise-saldiri-1-sehit-1-yarali/
2015-01-06 00:00:00,3,Gezi’deki ölümü protesto için yol kapatanlara 8 yıl hapis istemi,http://nediyor.com/2015/01/06/gezideki-olumu-protesto-icin-yol-kapatanlara-8-yil-hapis-istemi/
2015-01-06 00:00:00,5,Ankara’da eğitime 2 gün ara,http://nediyor.com/2015/01/06/ankarada-egitime-2-gun-ara/
2015-01-06 00:00:00,50,AYM seçim barajı iptali başvurularını reddetti,http://nediyor.com/2015/01/06/aym-secim-baraji-iptali-basvurularini-reddetti/
2015-01-06 00:00:00,29,Diyarbakır’da gözaltına alınan Hollandalı gazeteci serbest,http://nediyor.com/2015/01/06/diyarbakirda-gozaltina-alinan-hollandali-gazeteci-serbest/
2015-01-06 00:00:00,11,Kılıçdaroğlu’ndan ağır sözler: “Başbakan etkisiz eleman”,http://nediyor.com/2015/01/06/kilicdaroglundan-agir-sozler-basbakan-etkisiz-eleman/
2015-01-06 00:00:00,24,Cumhurbaşkanı’ndan Meclis’e Yüce Divan mesajı,http://nediyor.com/2015/01/06/cumhurbaskanindan-meclise-yuce-divan-mesaji/
2015-01-06 00:00:00,23,Davutoğlu: “Darbe teşebbüsü akim kalmıştır”,http://nediyor.com/2015/01/06/davutoglu-darbe-tesebbusu-akim-kalmistir/
2015-01-06 00:00:00,8,Engincan’ın çorbacı kıyafeti şaşırttı,http://nediyor.com/2015/01/06/engincanin-corbaci-kiyafeti-sasirtti/
2015-01-06 00:00:00,3,İşsiz kalan babasının gözyaşlarını sildi,http://nediyor.com/2015/01/06/issiz-kalan-babasinin-gozyaslarini-sildi/
2015-01-06 00:00:00,13,Tuğçe Kazaz: “Keşke kar paralelcilerin üzerine de yağsa”,http://nediyor.com/2015/01/06/tugce-kazaz-keske-kar-paralelcilerin-uzerine-de-yagsa/
2015-01-06 00:00:00,9,Çevre Bakanlığı: “İztuzu ile ilgili tasarruf bizde”,http://nediyor.com/2015/01/06/cevre-bakanligi-iztuzu-ile-ilgili-tasarruf-bizde/
2015-01-06 00:00:00,4,Hasan Ferit Gedik davası ertelendi,http://nediyor.com/2015/01/06/hasan-ferit-gedik-davasi-ertelendi/
2015-01-06 00:00:00,25,Ankara’da etkili kar yağışı; bazı ilçelerde okullar tatil,http://nediyor.com/2015/01/06/ankarada-etkili-kar-yagisi-bazi-ilcelerde-okullar-tatil/
2015-01-06 00:00:00,54,Komisyon’un “Yüce Divan’a gerek yok” kararı yankılanıyor,http://nediyor.com/2015/01/06/komisyonun-yuce-divana-gerek-yok-karari-yankilaniyor/
2015-01-06 00:00:00,75,İstanbul’da kar yağışı etkisini göstermeye başladı,http://nediyor.com/2015/01/06/istanbulda-kar-yagisi-etkisini-gostermeye-basladi/
2015-01-06 00:00:00,3,Karşı gazetesinin sahibi taksiciliğe başladı,http://nediyor.com/2015/01/06/karsi-gazetesinin-sahibi-taksicilige-basladi/
2015-01-05 00:00:00,9,Akdoğan: “Komisyon’a hiçbir müdahale olmadı”,http://nediyor.com/2015/01/05/akdogan-komisyona-hicbir-mudahale-olmadi/
2015-01-05 00:00:00,4,Gözaltına alınan HDP’liler serbest bırakıldı,http://nediyor.com/2015/01/05/gozaltina-alinan-hdpliler-serbest-birakildi/
2015-01-05 00:00:00,8,Nuh Albayrak Star gazetesinin başına getirildi,http://nediyor.com/2015/01/05/nuh-albayrak-star-gazetesinin-basina-getirildi/
2015-01-05 00:00:00,42,Tarafsız Bölge’de Selvi-Ilıcak kapışması,http://nediyor.com/2015/01/05/tarafsiz-bolgede-selvi-ilicak-kapismasi/
2015-01-05 00:00:00,12,Arınç: “Bugün bir süreç tamamlandı”,http://nediyor.com/2015/01/05/arinc-bugun-bir-surec-tamamlandi/
2015-01-05 00:00:00,21,İstanbul’da okullar yarın tatil edildi,http://nediyor.com/2015/01/05/istanbulda-okullar-yarin-tatil-edildi/
2015-01-05 00:00:00,26,Futbolda devrim: TFF yabancı oyuncu sınırını kaldırdı,http://nediyor.com/2015/01/05/futbolda-devrim-tff-yabanci-oyuncu-sinirini-kaldirdi/
2015-01-05 00:00:00,27,Eski bakanlarla ilgili tapeler silinecek,http://nediyor.com/2015/01/05/eski-bakanlarla-ilgili-tapeler-silinecek/
2015-01-05 00:00:00,13,Sınırda kaybolan astsubay Türkiye’ye getirildi,http://nediyor.com/2015/01/05/sinirda-kaybolan-astsubay-turkiyeye-getirildi/
2015-01-05 00:00:00,10,Komisyon’dan çekilen HDP’li vekilden açıklama,http://nediyor.com/2015/01/05/komisyondan-cekilen-hdpli-vekilden-aciklama/
2015-01-05 00:00:00,29,Kararın ardından Davutoğlu eleştirilerin odağında,http://nediyor.com/2015/01/05/kararin-ardindan-davutoglu-elestirilerin-odaginda/
2015-01-05 00:00:00,10,CHP’li üyeler: “Aklanma fırsatı ellerinden alındı”,http://nediyor.com/2015/01/05/chpli-uyeler-aklanma-firsati-ellerinden-alindi/
2015-01-05 00:00:00,6,Benzine 3 kuruş zam geldi,http://nediyor.com/2015/01/05/benzine-3-kurus-zam-geldi/
2015-01-05 00:00:00,162,Soruşturma Komisyonu: “Yüce Divan’a gerek yok”,http://nediyor.com/2015/01/05/sorusturma-komisyonu-yuce-divana-gerek-yok/
2015-01-05 00:00:00,8,Almanya’da İslam karşıtı gruba yönelik kitlesel eylem,http://nediyor.com/2015/01/05/almanyada-islam-karsiti-gruba-yonelik-kitlesel-eylem/
2015-01-05 00:00:00,6,Mimarlar Odası: “Saray’da zırhlı para kasaları var”,http://nediyor.com/2015/01/05/mimarlar-odasi-sarayda-zirhli-para-kasalari-var/
2015-01-05 00:00:00,7,Cumhurbaşkanı Erdoğan’dan Demirel’e taziye ziyareti,http://nediyor.com/2015/01/05/cumhurbaskani-erdogandan-demirele-taziye-ziyareti/
2015-01-05 00:00:00,9,Habertürk TV Yayın Yönetmeni Erhan Çelik istifa etti,http://nediyor.com/2015/01/05/haberturk-tv-yayin-yonetmeni-erhan-celik-istifa-etti/
2015-01-05 00:00:00,6,“Ebru Gündeş ile Reza Zarrab boşanacak” iddiası,http://nediyor.com/2015/01/05/ebru-gundes-ile-reza-zarrab-bosanacak-iddiasi/
2015-01-05 00:00:00,5,Diyanet: “Evde köpek beslemek caiz değil”,http://nediyor.com/2015/01/05/diyanet-evde-kopek-beslemek-caiz-degil/
2015-01-05 00:00:00,9,Emekliye 24 lira zam,http://nediyor.com/2015/01/05/emekliye-24-lira-zam/
2015-01-05 00:00:00,16,Sivil Dayanışma Platformu’ndan gazetelere “Sağlam irade” ilanı,http://nediyor.com/2015/01/05/sivil-dayanisma-platformundan-gazetelere-saglam-irade-ilani/
2015-01-05 00:00:00,5,Özgürlük Demokrasi Platformu’na müdahale,http://nediyor.com/2015/01/05/ozgurluk-demokrasi-platformuna-mudahale/
2015-01-05 00:00:00,27,İstanbul’da akşamüstü beklenen kar gecikti,http://nediyor.com/2015/01/05/istanbulda-aksamustu-beklenen-kar-gecikti/
2015-01-05 00:00:00,9,Sözcü’den Çağlayan iddiası: “Yüce Divan’a gidersek…”,http://nediyor.com/2015/01/05/sozcuden-caglayan-iddiasi-yuce-divana-gidersek/
2015-01-05 00:00:00,6,"2014 yılı enflasyonu yüzde 8,17 oldu",http://nediyor.com/2015/01/05/2014-yili-enflasyonu-yuzde-817-oldu/
2015-01-05 00:00:00,16,Gazeteler Yüce Divan oylamasını nasıl gördü?,http://nediyor.com/2015/01/05/gazeteler-yuce-divan-oylamasini-nasil-gordu/
2015-01-05 00:00:00,14,Zarrab’a 58 milyon dolara yeni uçak,http://nediyor.com/2015/01/05/zarraba-58-milyon-dolara-yeni-ucak/
2015-01-05 00:00:00,3,14 yaşındaki kıza akıl almaz cinsel istismar,http://nediyor.com/2015/01/05/14-yasindaki-kiza-akil-almaz-cinsel-istismar/
2015-01-05 00:00:00,6,Gaziantep ve Şanlıurfa’da polislere operasyon,http://nediyor.com/2015/01/05/gaziantep-ve-sanliurfada-polislere-operasyon/
2015-01-05 00:00:00,72,Dört eski bakan için Yüce Divan oylaması günü,http://nediyor.com/2015/01/05/dort-eski-bakan-icin-yuce-divan-oylamasi-gunu/
2015-01-05 00:00:00,18,İntihar eden transseksüelden hazin veda videosu,http://nediyor.com/2015/01/05/intihar-eden-transseksuelden-hazin-veda-videosu/
2015-01-05 00:00:00,65,Berkin Elvan doğum gününde anılıyor,http://nediyor.com/2015/01/05/berkin-elvan-dogum-gununde-aniliyor/
2015-01-05 00:00:00,4,Elazığlı çocuğa oyuncak seferberliği,http://nediyor.com/2015/01/05/elazigli-cocuga-oyuncak-seferberligi/
2015-01-04 00:00:00,6,İztuzu plajındaki eylem 5′inci gününde,http://nediyor.com/2015/01/04/iztuzu-plajindaki-eylem-5inci-gununde/
2015-01-04 00:00:00,8,İlk devreyi Fenerbahçe lider kapattı,http://nediyor.com/2015/01/04/ilk-devreyi-fenerbahce-lider-kapatti/
2015-01-04 00:00:00,94,2015′in ilk derbisinde Cimbom güldü,http://nediyor.com/2015/01/04/2015in-ilk-derbisinde-cimbom-guldu/
2015-01-04 00:00:00,17,Derbide kırmızı kart tartışması,http://nediyor.com/2015/01/04/derbide-kirmizi-kart-tartismasi/
2015-01-04 00:00:00,33,HDP Adana Milletvekili Murat Bozlak yaşamını yitirdi,http://nediyor.com/2015/01/04/hdp-adana-milletvekili-murat-bozlak-yasamini-yitirdi/
2015-01-04 00:00:00,6,Olimpiyat Stadı’na ağır eleştiri,http://nediyor.com/2015/01/04/olimpiyat-stadina-agir-elestiri/
2015-01-04 00:00:00,9,Demirtaş: “Dananın kuyruğu kopacak”,http://nediyor.com/2015/01/04/demirtas-dananin-kuyrugu-kopacak/
2015-01-04 00:00:00,6,“Son Umut” beklenen ilgiyi görmedi,http://nediyor.com/2015/01/04/son-umut-beklenen-ilgiyi-gormedi/
2015-01-04 00:00:00,38,Müezzinoğlu’dan Yüce Divan yorumu: “Teslim etmem”,http://nediyor.com/2015/01/04/muezzinogludan-yuce-divan-yorumu-teslim-etmem/
2015-01-04 00:00:00,7,Zaman: “TRT elektrik faturasıyla geçiniyor”,http://nediyor.com/2015/01/04/zaman-trt-elektrik-faturasiyla-geciniyor/
2015-01-04 00:00:00,9,ÖSYM Twitter’ı karıştırdı,http://nediyor.com/2015/01/04/osym-twitteri-karistirdi/
2015-01-04 00:00:00,27,Sarıkamış şehitleri anıldı,http://nediyor.com/2015/01/04/sarikamis-sehitleri-anildi/
2015-01-04 00:00:00,18,HDP’nin İstanbul İl Kongresi yapıldı,http://nediyor.com/2015/01/04/hdpnin-istanbul-il-kongresi-yapildi/
2015-01-04 00:00:00,4,“Kapatma davasında AYM dinlendi” iddiası,http://nediyor.com/2015/01/04/kapatma-davasinda-aym-dinlendi-iddiasi/
2015-01-04 00:00:00,24,Akşam ve Sabah: “Yüce Divan darbe girişimidir”,http://nediyor.com/2015/01/04/aksam-ve-sabah-yuce-divan-darbe-girisimidir/
2015-01-04 00:00:00,15,Sayıştay: “Soma A.Ş. kömür yerine taş satmış”,http://nediyor.com/2015/01/04/sayistay-soma-a-s-komur-yerine-tas-satmis/
